internal_record_id,functional_record_id,household_id,first_name,middle_name,last_name,full_name,given_name,gender,birth_date,estimated_age,marital_status,phone_numbers,emails,foundational_id,foundational_id_masked,education_level,language_code,image_file,country,region,district,ward,village,latitude,longitude,altitude,plus_code,address_line_1,address_line_2,postal_code,country_code,primary_livelihood,secondary_livelihood,employment_status,coping_strategies_index,mobile_phone_type,disability_status,orphanhood_flag,chronic_illness_flag,displacement_status,pastoralist_classification,high_mobility_indicator,plw_status,plw_status_date,livestock,land,shocks,disabilities,programs
i0317,IND-0317,h063,Robert,,Castaneda,Robert Castaneda,Robert Castaneda,MALE,1994-04-07,32,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000317"", ""is_primary"": true}]",,8562471167,XXXXXX1167,INTERMEDIARY,en,images/IND-0317.jpg,kamuntu,faraja,zawadi,kupiga,biliha,18.3062,67.3083,291,83AB+73,051 Brian Trail Suite 187,Sector 3,000317,KM,GOVT_EMPLOYMENT,GOVT_EMPLOYMENT,RETIRED,7,SMARTPHONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],"[{""shock_type"": ""FLOOD"", ""shock_date"": ""2025-07-15"", ""shock_period"": ""2025-Q3"", ""coping_strategy"": ""CS_BORROW""}, {""shock_type"": ""CONFLICT"", ""shock_date"": ""2025-01-27"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_REDUCE_MEALS""}]",[],"[{""program_name"": ""PROG_EDUCATION_SUPPORT"", ""program_start_date"": ""2025-11-25"", ""program_exit_date"": null}]"
i0318,IND-0318,h064,Catherine,,Huang,Catherine Huang,Catherine Huang,FEMALE,2001-03-17,25,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000318"", ""is_primary"": true}]",lisa01@example.net,5403510324,XXXXXX0324,CAN_READ_AND_WRITE,en,images/IND-0318.jpg,kamuntu,jasiri,baraka,walili,bimaua,15.4445,65.497,101,54AB+54,7303 Moss Court,Sector 4,000318,KM,SERVICES,,RETIRED,0,NONE,,,,,,,,,[],[],[],[],[]
i0319,IND-0319,h064,Kelly,,Huang,Kelly Huang,Kelly Huang,MALE,2020-02-02,6,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000319"", ""is_primary"": true}]",,2267619081,XXXXXX9081,INTERMEDIARY,en,images/IND-0319.jpg,kamuntu,jasiri,baraka,walili,bimaua,15.5054,65.4332,258,55AB+54,4520 Jon Route Suite 350,Sector 5,000319,KM,,,,,,YES,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0320,IND-0320,h064,Scott,,Huang,Scott Huang,Scott Huang,MALE,1988-11-22,37,WIDOWED,"[{""type"": ""mobile"", ""number"": ""+10000000320"", ""is_primary"": true}]",,7705605962,XXXXXX5962,ILLITERATE,en,images/IND-0320.jpg,kamuntu,jasiri,baraka,walili,bimaua,15.4538,65.5084,254,54AB+55,65024 Randy Gardens,Sector 6,000320,KM,WAGE_LABOR,,EMPLOYED,5,BASIC,,,,,,,,,[],"[{""land_access"": ""TRUE"", ""land_size"": 9.11, ""productive_assets"": ""[\""PLOUGH\""]""}]",[],[],[]
i0321,IND-0321,h065,Alexa,,Williams,Alexa Williams,Alexa Williams,FEMALE,1973-06-30,52,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000321"", ""is_primary"": true}]",,1231078662,XXXXXX8662,INTERMEDIARY,en,images/IND-0321.jpg,kamuntu,faraja,zawadi,kuweza,biliza,17.1844,67.1303,272,71AB+71,925 John Parks Apt. 950,Sector 7,000321,KM,AGRICULTURE,,EMPLOYED,2,BASIC,,,,,,,,,[],[],[],[],[]
i0322,IND-0322,h065,Anthony,,Williams,Anthony Williams,Anthony Williams,MALE,1972-04-05,54,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000322"", ""is_primary"": true}]",martinezjesse@example.net,3591527330,XXXXXX7330,ILLITERATE,en,images/IND-0322.jpg,kamuntu,faraja,zawadi,kuweza,biliza,17.1876,67.2064,125,71AB+72,3065 John Canyon Suite 784,Sector 8,000322,KM,BUSINESS_TRADE,,SELF_EMPLOYED,0,SMARTPHONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],"[{""land_access"": ""TRUE"", ""land_size"": 2.65, ""productive_assets"": null}]","[{""shock_type"": ""JOB_LOSS"", ""shock_date"": ""2025-03-19"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_BORROW""}]",[],[]
i0323,IND-0323,h065,Joshua,,Williams,Joshua Williams,Joshua Williams,MALE,1977-10-31,48,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000323"", ""is_primary"": true}]",,7135394336,XXXXXX4336,ILLITERATE,en,images/IND-0323.jpg,kamuntu,faraja,zawadi,kuweza,biliza,17.1657,67.123,199,71AB+71,557 Dillon Rapid,Sector 9,000323,KM,AGRICULTURE,,EMPLOYED,3,BASIC,,,,,,,,,"[{""livestock_species"": ""DONKEY"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_21_PLUS""}]","[{""land_access"": ""TRUE"", ""land_size"": 4.01, ""productive_assets"": ""[\""TRACTOR\""]""}, {""land_access"": ""TRUE"", ""land_size"": 7.31, ""productive_assets"": ""[\""OTHER\"", \""PLOUGH\""]""}]",[],[],"[{""program_name"": ""PROG_FOOD_AID"", ""program_start_date"": ""2023-05-22"", ""program_exit_date"": null}]"
i0324,IND-0324,h066,Thomas,Casey,Spencer,Thomas Casey Spencer,Thomas Casey Spencer,MALE,1963-03-28,63,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000324"", ""is_primary"": true}]",,6588417397,XXXXXX7397,BASIC,en,images/IND-0324.jpg,kamuntu,chakula,njia,wingu,bilufu,17.839,67.815,68,78AB+78,4485 Smith Route,Sector 1,000324,KM,LIVESTOCK,AGRICULTURE,EMPLOYED,2,BASIC,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],"[{""shock_type"": ""ILLNESS"", ""shock_date"": ""2025-07-14"", ""shock_period"": ""2025-Q3"", ""coping_strategy"": ""CS_BORROW""}, {""shock_type"": ""JOB_LOSS"", ""shock_date"": ""2025-09-08"", ""shock_period"": ""2025-Q3"", ""coping_strategy"": ""CS_SELL_ASSETS""}]",[],[]
i0325,IND-0325,h066,Jonathan,,Spencer,Jonathan Spencer,Jonathan Spencer,FEMALE,1983-11-10,42,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000325"", ""is_primary"": true}]",,7601519165,XXXXXX9165,BASIC,en,images/IND-0325.jpg,kamuntu,chakula,njia,wingu,bilufu,17.7692,67.7821,104,77AB+77,593 Le Shoals,Sector 2,000325,KM,SERVICES,BUSINESS_TRADE,UNEMPLOYED,2,NONE,YES,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],"[{""land_access"": ""TRUE"", ""land_size"": 5.21, ""productive_assets"": ""[\""TRACTOR\""]""}]",[],[],[]
i0326,IND-0326,h066,Tracy,James,Spencer,Tracy James Spencer,Tracy James Spencer,FEMALE,1941-09-21,84,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000326"", ""is_primary"": true}]",,3788722772,XXXXXX2772,HIGHER_EDUCATION,en,images/IND-0326.jpg,kamuntu,chakula,njia,wingu,bilufu,17.7715,67.7946,111,77AB+77,294 Ortiz Islands Apt. 181,Sector 3,000326,KM,SERVICES,,UNEMPLOYED,5,NONE,YES,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0327,IND-0327,h067,Andrew,,Pace,Andrew Pace,Andrew Pace,MALE,1994-04-18,32,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000327"", ""is_primary"": true}]",,5781905054,XXXXXX5054,BASIC,en,images/IND-0327.jpg,kamuntu,faraja,zawadi,kuweza,bilixi,11.5857,65.6324,56,15AB+56,31731 Ashley Villages,Sector 4,000327,KM,SERVICES,,EMPLOYED,4,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,"[{""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_1_5""}, {""livestock_species"": ""CHICKEN"", ""livestock_counts"": ""BAND_21_PLUS""}, {""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_6_10""}]",[],[],[],[]
i0328,IND-0328,h067,Jasmine,,Pace,Jasmine Pace,Jasmine Pace,FEMALE,2006-05-01,20,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000328"", ""is_primary"": true}]",brandon39@example.net,1412129737,XXXXXX9737,ILLITERATE,en,images/IND-0328.jpg,kamuntu,faraja,zawadi,kuweza,bilixi,11.6572,65.6373,186,16AB+56,37170 Grant Mall,Sector 5,000328,KM,AGRICULTURE,,RETIRED,5,SMARTPHONE,,,,,,,,,"[{""livestock_species"": ""CAMEL"", ""livestock_counts"": ""BAND_11_20""}, {""livestock_species"": ""DONKEY"", ""livestock_counts"": ""BAND_11_20""}]",[],[],[],"[{""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2023-11-28"", ""program_exit_date"": null}]"
i0329,IND-0329,h067,Rodney,,Pace,Rodney Pace,Rodney Pace,MALE,1970-12-29,55,WIDOWED,"[{""type"": ""mobile"", ""number"": ""+10000000329"", ""is_primary"": true}]",colonjoseph@example.org,9899689747,XXXXXX9747,ILLITERATE,en,images/IND-0329.jpg,kamuntu,faraja,zawadi,kuweza,bilixi,11.6286,65.5624,233,16AB+55,1381 Jessica Place,Sector 6,000329,KM,SERVICES,,RETIRED,4,NONE,,,,,,,,,"[{""livestock_species"": ""CATTLE"", ""livestock_counts"": ""BAND_1_5""}, {""livestock_species"": ""CATTLE"", ""livestock_counts"": ""BAND_21_PLUS""}]",[],[],"[{""disability_domain"": ""MOBILITY"", ""disability_severity"": ""SOME_DIFFICULTY""}]",[]
i0330,IND-0330,h068,James,,Lee,James Lee,James Lee,MALE,1988-08-06,37,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000330"", ""is_primary"": true}]",ashleymeza@example.net,9207624837,XXXXXX4837,ILLITERATE,en,images/IND-0330.jpg,kamuntu,kilima,pembe,soko,bertu,16.8108,71.8151,153,68AB+18,195 Park Meadow Apt. 228,Sector 7,000330,KM,SERVICES,,EMPLOYED,0,BASIC,YES,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],"[{""shock_type"": ""CONFLICT"", ""shock_date"": ""2025-11-02"", ""shock_period"": ""2025-Q4"", ""coping_strategy"": ""CS_SEEK_AID""}, {""shock_type"": ""CONFLICT"", ""shock_date"": ""2025-07-24"", ""shock_period"": ""2025-Q3"", ""coping_strategy"": ""CS_BORROW""}]",[],[]
i0331,IND-0331,h068,Jennifer,,Lee,Jennifer Lee,Jennifer Lee,FEMALE,1987-02-09,39,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000331"", ""is_primary"": true}]",amandagreene@example.com,9785427977,XXXXXX7977,BASIC,en,images/IND-0331.jpg,kamuntu,kilima,pembe,soko,bertu,16.8548,71.8058,178,68AB+18,556 Mckenzie Islands Apt. 983,Sector 8,000331,KM,AGRICULTURE,GOVT_EMPLOYMENT,EMPLOYED,2,NONE,,,,,,,,,"[{""livestock_species"": ""DONKEY"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_6_10""}]","[{""land_access"": ""TRUE"", ""land_size"": 6.85, ""productive_assets"": ""[\""PLOUGH\""]""}, {""land_access"": ""TRUE"", ""land_size"": 9.87, ""productive_assets"": null}, {""land_access"": ""TRUE"", ""land_size"": 4.06, ""productive_assets"": ""[\""PLOUGH\""]""}]",[],[],"[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2024-05-17"", ""program_exit_date"": null}]"
i0332,IND-0332,h068,James,Julie,Lee,James Julie Lee,James Julie Lee,MALE,1948-05-29,78,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000332"", ""is_primary"": true}]",,3035761595,XXXXXX1595,HIGHER_EDUCATION,en,images/IND-0332.jpg,kamuntu,kilima,pembe,soko,bertu,16.8233,71.7836,150,68AB+17,7600 Larson Path Apt. 404,Sector 9,000332,KM,SERVICES,SERVICES,UNEMPLOYED,3,NONE,NO,FALSE,FALSE,IDP,SETTLED,FALSE,NO,,[],"[{""land_access"": ""TRUE"", ""land_size"": 8.73, ""productive_assets"": ""[\""OTHER\"", \""TRACTOR\""]""}]",[],"[{""disability_domain"": ""COMMUNICATION"", ""disability_severity"": ""A_LOT_OF_DIFFICULTY""}]",[]
i0333,IND-0333,h069,Victoria,,Lewis,Victoria Lewis,Victoria Lewis,FEMALE,1948-10-12,77,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000333"", ""is_primary"": true}]",andrew48@example.net,1607196157,XXXXXX6157,ILLITERATE,en,images/IND-0333.jpg,kamuntu,chakula,mfumo,nguvu,bilubu,14.1642,66.2173,150,41AB+62,07522 Richardson Prairie,Sector 1,000333,KM,LIVESTOCK,LIVESTOCK,EMPLOYED,4,SMARTPHONE,NO,FALSE,FALSE,IDP,SETTLED,FALSE,NO,,[],[],[],[],"[{""program_name"": ""PROG_FOOD_AID"", ""program_start_date"": ""2024-12-28"", ""program_exit_date"": null}, {""program_name"": ""PROG_EDUCATION_SUPPORT"", ""program_start_date"": ""2023-07-20"", ""program_exit_date"": null}]"
i0334,IND-0334,h069,Danielle,Kevin,Lewis,Danielle Kevin Lewis,Danielle Kevin Lewis,MALE,1972-10-18,53,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000334"", ""is_primary"": true}]",ncarroll@example.net,1611840071,XXXXXX0071,CAN_READ_AND_WRITE,en,images/IND-0334.jpg,kamuntu,chakula,mfumo,nguvu,bilubu,14.1784,66.2217,114,41AB+62,572 Petersen Spurs,Sector 2,000334,KM,GOVT_EMPLOYMENT,,UNEMPLOYED,2,NONE,,,,,,,,,[],[],[],[],[]
i0335,IND-0335,h069,Michael,,Lewis,Michael Lewis,Michael Lewis,MALE,1944-10-29,81,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000335"", ""is_primary"": true}]",larsonkevin@example.net,3884866198,XXXXXX6198,BASIC,en,images/IND-0335.jpg,kamuntu,chakula,mfumo,nguvu,bilubu,14.1851,66.1797,198,41AB+61,05566 Molly Forks Apt. 604,Sector 3,000335,KM,CRAFT,,RETIRED,7,NONE,YES,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],"[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2024-08-08"", ""program_exit_date"": null}, {""program_name"": ""PROG_EDUCATION_SUPPORT"", ""program_start_date"": ""2023-08-12"", ""program_exit_date"": null}]"
i0336,IND-0336,h070,Joseph,Annette,Flores,Joseph Annette Flores,Joseph Annette Flores,MALE,1997-02-25,29,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000336"", ""is_primary"": true}]",wayne32@example.org,7230477043,XXXXXX7043,HIGHER_EDUCATION,en,images/IND-0336.jpg,kamuntu,chakula,njia,barafu,biluhi,16.3516,70.3206,199,63AB+03,9981 Ryan Turnpike Suite 225,Sector 4,000336,KM,AGRICULTURE,GOVT_EMPLOYMENT,EMPLOYED,7,SMARTPHONE,,,,,,,,,[],"[{""land_access"": ""FALSE"", ""land_size"": null, ""productive_assets"": ""[\""TRACTOR\""]""}, {""land_access"": ""TRUE"", ""land_size"": 2.2, ""productive_assets"": ""[\""OTHER\""]""}]",[],[],[]
i0337,IND-0337,h070,Angela,,Flores,Angela Flores,Angela Flores,FEMALE,1957-12-15,68,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000337"", ""is_primary"": true}]",kelleyjose@example.com,7168105904,XXXXXX5904,INTERMEDIARY,en,images/IND-0337.jpg,kamuntu,chakula,njia,barafu,biluhi,16.374,70.3034,237,63AB+03,227 Tony Run Apt. 898,Sector 5,000337,KM,AGRICULTURE,LIVESTOCK,RETIRED,6,BASIC,NO,FALSE,TRUE,IDP,SETTLED,FALSE,NO,,"[{""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_21_PLUS""}]","[{""land_access"": ""FALSE"", ""land_size"": null, ""productive_assets"": null}, {""land_access"": ""TRUE"", ""land_size"": 4.57, ""productive_assets"": ""[\""TRACTOR\""]""}]",[],[],[]
i0338,IND-0338,h070,Danielle,,Flores,Danielle Flores,Danielle Flores,FEMALE,1969-08-02,56,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000338"", ""is_primary"": true}]",,3605446007,XXXXXX6007,CAN_READ_AND_WRITE,en,images/IND-0338.jpg,kamuntu,chakula,njia,barafu,biluhi,16.3742,70.3759,85,63AB+03,9116 Diaz Field Suite 590,Sector 6,000338,KM,SERVICES,,RETIRED,1,NONE,,,,,,,,,[],[],[],[],"[{""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2025-08-14"", ""program_exit_date"": null}]"
i0339,IND-0339,h071,Randy,,Jackson,Randy Jackson,Randy Jackson,MALE,1979-10-23,46,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000339"", ""is_primary"": true}]",christina79@example.org,7781327255,XXXXXX7255,HIGHER_EDUCATION,en,images/IND-0339.jpg,kamuntu,chakula,mfumo,changa,bilowu,13.2669,69.2113,59,32AB+92,33521 Jodi Gardens Apt. 405,Sector 7,000339,KM,UNEMPLOYED,,EMPLOYED,6,BASIC,,,,,,,,,[],[],[],[],[]
i0340,IND-0340,h071,Melissa,,Jackson,Melissa Jackson,Melissa Jackson,FEMALE,2012-09-04,13,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000340"", ""is_primary"": true}]",,2249831874,XXXXXX1874,BASIC,en,images/IND-0340.jpg,kamuntu,chakula,mfumo,changa,bilowu,13.2365,69.241,151,32AB+92,0538 James Pike Suite 879,Sector 8,000340,KM,,,,,,YES,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0341,IND-0341,h071,Nicholas,,Jackson,Nicholas Jackson,Nicholas Jackson,MALE,1966-09-26,59,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000341"", ""is_primary"": true}]",,5897854817,XXXXXX4817,CAN_READ_AND_WRITE,en,images/IND-0341.jpg,kamuntu,chakula,mfumo,changa,bilowu,13.2059,69.2466,194,32AB+92,9804 Brian Flats,Sector 9,000341,KM,UNEMPLOYED,,UNEMPLOYED,2,NONE,,,,,,,,,[],[],[],[],[]
i0342,IND-0342,h072,Rachel,Brian,Williamson,Rachel Brian Williamson,Rachel Brian Williamson,FEMALE,1975-04-24,51,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000342"", ""is_primary"": true}]",,2586712032,XXXXXX2032,INTERMEDIARY,en,images/IND-0342.jpg,kamuntu,jasiri,mapema,tahini,bimbez,17.7543,68.7707,282,77AB+87,64510 Dillon Run,Sector 1,000342,KM,BUSINESS_TRADE,,SELF_EMPLOYED,6,NONE,,,,,,,,,[],[],[],"[{""disability_domain"": ""HEARING"", ""disability_severity"": ""A_LOT_OF_DIFFICULTY""}]","[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2023-04-18"", ""program_exit_date"": null}, {""program_name"": ""PROG_FOOD_AID"", ""program_start_date"": ""2025-03-11"", ""program_exit_date"": null}]"
i0343,IND-0343,h072,Jasmine,,Williamson,Jasmine Williamson,Jasmine Williamson,MALE,1979-08-13,46,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000343"", ""is_primary"": true}]",mckeetodd@example.net,2391874847,XXXXXX4847,BASIC,en,images/IND-0343.jpg,kamuntu,jasiri,mapema,tahini,bimbez,17.8204,68.8021,262,78AB+88,38780 John Pines,Sector 2,000343,KM,AGRICULTURE,LIVESTOCK,RETIRED,7,BASIC,,,,,,,,,"[{""livestock_species"": ""CHICKEN"", ""livestock_counts"": ""BAND_1_5""}]",[],[],"[{""disability_domain"": ""MOBILITY"", ""disability_severity"": ""CANNOT_DO_AT_ALL""}]",[]
i0344,IND-0344,h072,Eric,,Williamson,Eric Williamson,Eric Williamson,MALE,1988-04-24,38,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000344"", ""is_primary"": true}]",andrewsutton@example.com,4588312351,XXXXXX2351,INTERMEDIARY,en,images/IND-0344.jpg,kamuntu,jasiri,mapema,tahini,bimbez,17.8017,68.7876,282,78AB+87,84046 Sherry Harbors Apt. 256,Sector 3,000344,KM,CRAFT,SERVICES,SELF_EMPLOYED,6,SMARTPHONE,,,,,,,,,"[{""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_21_PLUS""}, {""livestock_species"": ""CHICKEN"", ""livestock_counts"": ""BAND_1_5""}]","[{""land_access"": ""TRUE"", ""land_size"": 8.07, ""productive_assets"": null}, {""land_access"": ""TRUE"", ""land_size"": 2.34, ""productive_assets"": ""[\""TRACTOR\"", \""PLOUGH\""]""}, {""land_access"": ""TRUE"", ""land_size"": 9.65, ""productive_assets"": ""[\""PLOUGH\"", \""TRACTOR\""]""}]",[],"[{""disability_domain"": ""VISION"", ""disability_severity"": ""A_LOT_OF_DIFFICULTY""}]","[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2024-02-08"", ""program_exit_date"": null}]"
i0345,IND-0345,h073,Mary,,Miller,Mary Miller,Mary Miller,FEMALE,1980-05-11,46,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000345"", ""is_primary"": true}]",rmeyer@example.net,5891831621,XXXXXX1621,CAN_READ_AND_WRITE,en,images/IND-0345.jpg,kamuntu,chakula,njia,joto,biluha,14.1366,65.1277,214,41AB+51,3926 Browning Isle,Sector 4,000345,KM,SERVICES,,UNEMPLOYED,2,BASIC,,,,,,,,,[],"[{""land_access"": ""TRUE"", ""land_size"": 2.53, ""productive_assets"": ""[\""PLOUGH\""]""}, {""land_access"": ""TRUE"", ""land_size"": 4.56, ""productive_assets"": ""[\""PLOUGH\""]""}]",[],[],[]
i0346,IND-0346,h073,Jerry,Denise,Miller,Jerry Denise Miller,Jerry Denise Miller,MALE,1983-03-04,43,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000346"", ""is_primary"": true}]",,6284297249,XXXXXX7249,INTERMEDIARY,en,images/IND-0346.jpg,kamuntu,chakula,njia,joto,biluha,14.2011,65.192,173,42AB+51,48262 Lonnie Point,Sector 5,000346,KM,CRAFT,,EMPLOYED,2,NONE,,,,,,,,,"[{""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""CATTLE"", ""livestock_counts"": ""BAND_11_20""}]",[],[],"[{""disability_domain"": ""MOBILITY"", ""disability_severity"": ""SOME_DIFFICULTY""}, {""disability_domain"": ""HEARING"", ""disability_severity"": ""SOME_DIFFICULTY""}]","[{""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2023-04-02"", ""program_exit_date"": null}]"
i0347,IND-0347,h073,Joseph,,Miller,Joseph Miller,Joseph Miller,MALE,1992-04-11,34,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000347"", ""is_primary"": true}]",lonniehobbs@example.net,1185303518,XXXXXX3518,HIGHER_EDUCATION,en,images/IND-0347.jpg,kamuntu,chakula,njia,joto,biluha,14.1773,65.1361,211,41AB+51,6647 Hernandez Field,Sector 6,000347,KM,SERVICES,,EMPLOYED,6,NONE,,,,,,,,,[],[],"[{""shock_type"": ""CONFLICT"", ""shock_date"": ""2025-03-19"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_BORROW""}, {""shock_type"": ""JOB_LOSS"", ""shock_date"": ""2025-12-24"", ""shock_period"": ""2025-Q4"", ""coping_strategy"": ""CS_SELL_ASSETS""}]",[],"[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2024-01-25"", ""program_exit_date"": null}]"
i0348,IND-0348,h074,Jonathan,Jennifer,Jacobs,Jonathan Jennifer Jacobs,Jonathan Jennifer Jacobs,MALE,1998-04-17,28,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000348"", ""is_primary"": true}]",jack67@example.com,2136107759,XXXXXX7759,ILLITERATE,en,images/IND-0348.jpg,kamuntu,kilima,nyani,pika,biliki,17.3024,65.2643,166,73AB+52,33060 Clements Forges,Sector 7,000348,KM,LIVESTOCK,BUSINESS_TRADE,EMPLOYED,6,BASIC,,,,,,,,,[],[],[],"[{""disability_domain"": ""MOBILITY"", ""disability_severity"": ""SOME_DIFFICULTY""}, {""disability_domain"": ""HEARING"", ""disability_severity"": ""A_LOT_OF_DIFFICULTY""}]","[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2024-11-18"", ""program_exit_date"": null}]"
i0349,IND-0349,h074,Patrick,,Jacobs,Patrick Jacobs,Patrick Jacobs,FEMALE,2021-02-09,5,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000349"", ""is_primary"": true}]",,1413599241,XXXXXX9241,,en,images/IND-0349.jpg,kamuntu,kilima,nyani,pika,biliki,17.2776,65.2915,59,72AB+52,27975 Clay Meadow,Sector 8,000349,KM,,,,,,NO,FALSE,FALSE,IDP,SETTLED,FALSE,NO,,[],[],[],[],[]
i0350,IND-0350,h074,Jared,Jill,Jacobs,Jared Jill Jacobs,Jared Jill Jacobs,MALE,1987-12-17,38,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000350"", ""is_primary"": true}]",zcortez@example.net,7101791420,XXXXXX1420,INTERMEDIARY,en,images/IND-0350.jpg,kamuntu,kilima,nyani,pika,biliki,17.3175,65.2998,159,73AB+52,177 Natalie Gardens,Sector 9,000350,KM,UNEMPLOYED,,SELF_EMPLOYED,2,SMARTPHONE,,,,,,,,,[],[],[],[],"[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2024-04-02"", ""program_exit_date"": null}]"
i0351,IND-0351,h075,Kelly,,Foster,Kelly Foster,Kelly Foster,FEMALE,1967-08-03,58,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000351"", ""is_primary"": true}]",grantzachary@example.net,5869990861,XXXXXX0861,HIGHER_EDUCATION,en,images/IND-0351.jpg,kamuntu,faraja,asilani,mapicho,bedui,14.0777,70.0533,269,40AB+00,47644 Jackson Hill,Sector 1,000351,KM,LIVESTOCK,,SELF_EMPLOYED,6,SMARTPHONE,,,,,,,,,"[{""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_1_5""}]","[{""land_access"": ""TRUE"", ""land_size"": 3.18, ""productive_assets"": ""[\""TRACTOR\"", \""PLOUGH\""]""}, {""land_access"": ""TRUE"", ""land_size"": 7.67, ""productive_assets"": ""[\""TRACTOR\""]""}]",[],[],[]
i0352,IND-0352,h075,Lisa,Zachary,Foster,Lisa Zachary Foster,Lisa Zachary Foster,MALE,2026-06-09,0,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000352"", ""is_primary"": true}]",,5325865521,XXXXXX5521,,en,images/IND-0352.jpg,kamuntu,faraja,asilani,mapicho,bedui,14.0955,70.0988,130,40AB+00,7181 Kimberly Square,Sector 2,000352,KM,,,,,,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
